0.0000100 -.0003200
0.0015400 0.0052800
0.0064600 0.0125500
0.0149300 0.0207800
0.0270800 0.0296000
0.0428900 0.0386500
0.0623500 0.0476700
0.0853200 0.0564000
0.1116800 0.0646300
0.1411900 0.0721700
0.1736200 0.0787900
0.2086600 0.0843300
0.2459700 0.0885100
0.2853500 0.0910600
0.3266700 0.0918000
0.3697700 0.0907300
0.4144800 0.0878700
0.4606000 0.0833500
0.5079600 0.0774600
0.5561600 0.0706700
0.6045900 0.0633000
0.6526600 0.0556600
0.6997600 0.0479600
0.7452800 0.0403600
0.7886500 0.0330800
0.8293000 0.0262700
0.8666800 0.0200600
0.9003200 0.0145800
0.9297300 0.0099100
0.9544900 0.0061400
0.9742100 0.0033300
0.9884900 0.0014500
0.9971200 0.0003600
1.0000000 0.0000000
0.99712    0.00026
0.98864                  0.00095
0.97496                   0.00219
0.95632                   0.00433
0.93264                   0.00767
0.90386                   0.01213
0.87016                   0.01763
0.83174                   0.02404
0.78885                   0.03126
0.7418                    0.0391
0.69093                   0.04739
0.63663                   0.05586
0.57925                   0.06433
0.5191                   0.07233
0.45654                   0.07935
0.39205                   0.08452
0.32615                    0.0869
0.25964                   0.08437
0.19602                   0.07425
0.14128                   0.05792
0.09745                   0.04025
0.06345                    0.0243
0.03812                   0.01147
0.02019                   0.00261
0.00853                  -0.00209
0.00208                  -0.00294
1e-05                  -0.00032
